0review_id,1review_title,2review_text,3review_rating,4review_date,5visit_date,6reviewer_country,7reviewer_level
review_427902985,“Halloween Nights at USS”,"It was very crowded but you can see the crowd is enjoying the night. Expect long queue for the haunted houses.
",4,2016-10-14,October 2016,Singapore,06
review_427901342,“fun for kids”,"universal studios is one heck of a place it has all the entertainment a kid could ask for and has some thrilling adult only roller coasters.it has superb shows and street entertainment.
",5,2016-10-14,September 2016,India,03
review_427815946,“A realtime fairyland”,"You would love to spend all the time that you've got. Adults and Children love this place. Rides like roller-coaster (usual one and up-side) and Mummy ride are the definition for thriller...Universal studios is a must visit place in Singapore...
",5,2016-10-14,December 2015,NoCountry,03
review_427786959,“Express Pass during Rush days.”,"Best place for some ad reline rush. A whole day and spoil t for choices with too many rides. Express pass is better during peak hours - to enjoy as many rides.
",5,2016-10-13,May 2016,NoCountry,01
review_427771376,“UNIVERSAL STUDIOS”,"this was our first visit to ""UNIVERSAL STUDIO"" and it was just awesome.its a magical world which i guess brings back the kid in you. i was just like my 6 yr old son...may be more kiddish than him. offers a lot of rides. a lot of shows . its beautiful.we visited the place on a week day so the queue wasn't much at most of the rides, however we had one hour wait at the JURASSIC PARK ride. the rest were ok and swift in the turn for rides.must visit place in sentossa. we spent one full day at universal and one full day covering the rest of sentossa.we absolutely recommend the SCI FI, MUMMY, JURASSIC PARK rides. the roller coaster was closed at the SCI FI city when we visited.shows were great and had fun.i am a vegetarian and had problems getting veg food so survived on coco cola and potato wedges.food is expensive as it usually is at any theme park .we bought a few toys and T shirts ....had a fun day and would love to go back again.
",5,2016-10-13,November 2015,India,05
review_427758845,"“I've been to the Universal Studios in California, and this one blew that out of the water.”","The park is far bigger than I expected, the lines were smaller and the wait time was far more accurate. There will always be wait times for popular rides, but the best time to go is early and on a weekday. If you do weekends, there will be 3 times more people. The food in the park was expensive, but not more than I expected for being inside a theme park. That is normal. Overall, this was one of the best theme park experiences I've had! Also, in October, they have a Halloween night event where they reopen the park, decked out in Halloween decorations and haunted houses! We will be going back for that tonight.
",5,2016-10-13,October 2016,NoCountry,01
review_427740246,“Fun & exciting”,"Superb as usual for any USS .. the theme park is rather new compared to other parts of the world. As usual the galactica was great .. the only downside at this part of the world is the weather .. its simply too hot to truly enjoy the park as a whole
",4,2016-10-13,October 2016,NoCountry,03
review_427687263,“Good fun”,"Singapore universal studios are one of the best attractions in Singapore.One of a best theme park on the world. Make sure you do transformer ride it is the best 4d ride in universal studio run to the transformer ride 1st because it is the longest queue in the universal studio.The Transformers and Jurassic Park rides were fantastic even for us and older kids.
",5,2016-10-13,April 2016,India,06
review_427674066,“Great entertainment for kids and their childish parents :)”,"Sentosa Island is all about entertainment and Universal Studios Singapore is a pinnacle of that entertainment.It is a relatively small place, you can visit all of the attractions in just one day if you plan carefully and are determined. The main obstacles are the crowds, especially on weekends (Fridays included). At the most popular attractions you can expect lines up to 2h long.The ways of beating up the crowds are:1. Come on a weekday in low season (google up the seasons and crowd estimations)2. Come early - 15 minutes before opening and run, start with the most popular attractions. Google up the popularity of the attractions.3. Buy Universal Express or Universal Express Unlimited passes. They ARE expensive, they may easily double the entrance price, but if you have little time (as we had) they make all the difference. They allow entry to the attractions with no or almost no waiting (in our case: max 15 min).If you are a Pokemon Go player, there are some rare Pokemon spawning in USS in the morning, just after opening. If you need Pikachu, this is the way to go. Also, there are lots of Pokemon spawning everywhere across the park all the day long, many of them rare.
",5,2016-10-13,August 2016,NoCountry,06
review_427586946,“rained all day but still very good”,"because it rained all day there was no lines anywhere and all the rides were still open ! very good day out, lots of good gifts and food around
",5,2016-10-13,October 2016,Australia,03
review_427550951,“For the kids - and kids-at-heart!”,"We all love The Transformers 3D ride! Although most rides are not for kids below 10y/o, teens and adults will enjoy this place. We had fun the whole day. Aside from money and extra clothes, bring a lot of patience with you as there might be long lines for the rides/shows.
",4,2016-10-13,April 2016,Philippines,03
review_427525305,“Best Park ... A Must do in Singapore”,"The park is fabulous , attractions amazing... Quality of rides and food better than Disney... Transformers Ride is the Best i have ever done... Lots of Characters encountered..Street show at Sesame Street was really nice... We took a 2 day pass but finished in 1.5 days and spend the rest in SeaAqu at Sentosa... Thank you UnvStd for a lovely day...
",5,2016-10-13,October 2016,India,03
review_427467679,“great getaway for families”,"Singapore universal studios are one of the best attractions in Singapore for families u and ur family will find everything that u need for a great vacation a lot of hotels ,activities and great evening show that suits everyone
",5,2016-10-12,November 2015,NoCountry,05
review_427459838,“Super duper experience”,"One of a best theme park on the world. Here are few advises. It'll start at 10am. So get you ticket arranged atleast before 9.45. Get a map. And quickly go to the queue. And if you can run to the transformer ride. Because it is the longest queue in the universal studio. And it is the best 4d ride in universal studio. Then go to the rollercoaster if you wish. Go to the cylon. Because it is the most thrilling one. After the head to the mummy ride. Then the rush items are over. At about 12pm and 3pm there is a water show @water world.Go for it. Superb real show. But Brace your self to get wet. It is very hard to do all the activities in one day. So make sure you do all the best activities.
",5,2016-10-12,September 2016,Sri Lanka,06
review_427448188,“An Excellent Day”,"We had a fantastic day here and the kids loved it, myself and my wife also enjoyed the day and even went on a couple of rides, this is unusual for us but we thoroughly enjoyed them. I can recommend this to anyone with older kids as they will benefit from the rides more then the younger ones. The Transformers and Jurassic Park rides were fantastic even for us older kids.
",5,2016-10-12,October 2016,Australia,03
review_427437607,“Fantastic”,"I seriously can't fault this park, superb facilities, excellent rides, and when we travelled no queues.Fantastic experience, and we will be back,Tony
",5,2016-10-12,October 2016,United Kingdom,03
review_427311751,“Awesome place to have fun..”,"Didn't have much idea except the transformers ride before visiting this place. Must say the whole place is mind blowing. Took the express pass to reduce the wait time. Enjoyed the transformers ride thrice. Other rides are equally thrilling including the mummy's. A great place for people of all ages!!
",5,2016-10-12,June 2016,India,02
review_427253427,“Thanks Optimus Prime!”,"My little devils ages 6 and 8 absolutely love this park. Managed to go for all the rides suited for their age/height. Bought tickets online from Klook.com. Got there just before park open. Went there on a weekday. Did not get express pass as it was not crowded. Managed to do some rides multiple times. Park did get crowded towards lunch time. Transformer Ride was excellent and a hit with my kids. Other rides were good too. Would give this park a 5 rating, however it is let down by poor dining options- food court is terribly expensive and food taste like CRAP! You cannot bring in any kind of food into the park except water.(yes, staff will check your bags at entrance) If you want, get a re-entry stamp and eat outside, cheaper and more options. Also not many characters mascot walking around like Minions, Transformer, etc. They all have timetable. So if you miss timing, you have to wait around until they return. So annoying! Also don't bother buying a poncho for Jurassic Park river raft ride, you won't get totally drenched, just a splash or two. Did not bother about renting their lockers either as I had a waterproof back pack.Overall, a nice and enjoyable theme park, especially for kids and those young at heart!
",4,2016-10-12,September 2016,Australia,01
review_427192723,“Enjoyable but bring your patience”,"The rollercoasters were the highlight for us. Went on a Wednesday and longest we waited for anything was 30min (average of 5-15min), so glad we didn't pay for an express pass, as it wouldn't have been worth it for our visit. Waits definitely got worse as the day went on, so arrive early if you can.Bought our tickets in advance online to save $ and time. Was disappointed to find that the queue to redeem our purchase was longer than the actual ticketing counters on arrival.The real spoiler for us though were the large groups of travellers with absolutely no manners or etiquette. These groups were seriously 80% of visitors and all day we were subjected to 8-12ppl pushing in front of us at each ride. Their tactic is to have someone wait in line and at the last minute a horde of ppl run up the express lane and jump the barrier into the normal queue, increasing your wait time. Staff should curb this behaviour through better crowd control.Another unpleasant and frequent occurrence were the selfie sticks being shoved in front of my face on the more tame rides blocking my view. The culprits were of course the very same visitor ""groups"" who defy staff instruction and seem to have a personal mission to ruin everyone else's experience. For these reasons, we will never return.We found staff friendly and helpful, but food crap/overpriced. Suggest exiting for lunch and then reentering to continue your day. Lockers should also be free, though this didn't affect us on a weekday given fairly short wait times. Travel light if coming at peak times or be prepared to fork out to store your belongings!
",3,2016-10-12,October 2016,Australia,01
review_427173238,"“Get there at opening times, with a Express Pass, and have tons of fun”","Simply going to and coming from the Universal Studios Singapore, you're in for a treat, as Sentosa Island is gorgeous.You can find some really good deals online, with up to 15 SGD cheaper per person.The park is not that large, but it is packed with rides, restaurants, shops and attractions for all ages to enjoy. With an express pass, you'll need around 4.5 hours to go around. The best rides are, as you would expect, Transformers, Galactica, Jurrasic Park and also the Ancient Egypt ride. Far Far Away and Penguins of Madagascar are also very cool. Use the Galactica lockers, as they are free.Also, take some time between the rides to walk the tiny streets on Hollywood/New York, or enjoy lunch/coffee at one of the many restaurants.
",5,2016-10-12,October 2016,Romania,05
review_427141781,“Fun filled day!”,"This is an awesome place to visit in Singapore. It's clean and the rides are nice. Can be enjoyed by persons of all age groups. We visited on a weekday and there were basically no queues we went twice on some of the rides as well!! One day is enough to go through the park. But check the weather report before hand as rides tend to stop during the rain!
",5,2016-10-12,September 2016,Sri Lanka,03
review_427125499,“Universal studios Singapore - Overall Good Experience for Kids”,"We went to Sentosa island with high expectations and it really was Worth it. We spent the whole day there moving around different studios and entertainment. It was money well spent.
",4,2016-10-11,October 2016,India,03
review_427114942,“Out of the world”,"This place is one of the best theme parks in asia.It has really thrilling rides.One must do ride is Battlestar Galactica Cylon .Theme park has lovely helping staff.Everything is so well managed and there are events happening one after other.Transformers 3D is also one of must do rides.But all rides are not for small children that's why ticket for children are less.
",5,2016-10-11,October 2016,NoCountry,01
review_427098163,“Absolute heaven for big and little kids”,"Big and little kids alike had an amazing time at Universal studios. Arrive early so you can purchase tickets and get in line for 10am opening. When purchasing We visited just after Singapore school holidays and a public holiday, and 5 days before the formula one event, so luckily wasn't as busy as we thought it was going to be. We ended up not purchasing the fast track tickets as we tried to do visit most rides and shows before it got busy around midday. Not all rides open early, so make sure you get in line when they do, such as the Lost world rides. Heres a good tip if your happy to risk not riding together with family and friends - use the single lane tickets. When it got busy this is what we did to fast track rides, otherwise the wait was more than half an hour. Loved the transformer, mummy rides if your a bit more adventurous and Shrek rides with the younger kids. The Waterworld show was spectacular and the initial pre entertainment before the show started was hilarious - make sure you sit out of the wet zone if you want to not get wet !!!!!The Egypt and Lost World areas were our favourite of all shows snd rides. Recommend buying the slurpie refill if you want to top up drinks.We also got to Unviersal studios via vivi city via the walking travellator, which the kids thoroughly enjoyed.Also we had many opportunities to take photos with the Transformers, Frankenstein, Minions...would have been nice to see more characters roaming around
",5,2016-10-11,October 2016,NoCountry,05
review_426860414,“FANTSTIC FAMILY DAY”,"Had a tremendous day with family and friends. only down side is the wait times on most rides. Express pass is a must. We were lucky enough to get onto the Transformer ride about 4-5 times with no waiting, absolutely fabulous. The dual Galactica roller coaster was a different story, over an hour for the red one and gave up on the blue. Kids had a ball on Madagascar, Jurassic Park, Puss in Boots and more. Would consider a 2 day trip here next time with express pass. Full day from opening right up till closing and still missed some attractions.
",5,2016-10-11,October 2016,Australia,05
review_426852311,"“love the place,,clean, nice rides”","Great place t0 visit in singap0re, 1 day is n0t en0ugh t0 visit the place c0z it will take an h0ur t0 fall in line f0r the rides, my tip are use 1 ticket at a time e,g 1day f0r Universal and the next day f0r the 0thers amenities,,,
",5,2016-10-10,November 2015,NoCountry,02
review_426836615,“fun and frolic”,"if u want to do everything in one place then this is your destination u have casino if u want to waste your money, all the rides in universal studios the aquarium dolphin island everything was great, but each requires one full day would suggest u to plan your visit, adventure cove water park and dolphin island would require a whole dayget an express pass to beat the queue at universal studio this is a full day visitunfotunately the adventure cove water park was closed due to maintenance when we wentgo to the sea aquarium next day and a lot more to do in sentosa
",5,2016-10-10,October 2016,India,03
review_426823686,“You can do this entire park in a day”,"Universal was great and my x4 kids enjoyed all aspects of it as it really does appeal to all ages. We did get the fast pass but probably didn't need it even though it was Aussie school holidays. We were expecting long lines but that was only for a couple of the more popular rides and I'm really talking about waiting maybe 10-15 mins tops. Perhaps do your homework first and see if the locals have a designated holiday or not, it might determine whether you need one. If you're after a proper 'meal' there are a number of venues just outside in the open air mall which I'd recommend.
",5,2016-10-10,September 2016,NoCountry,04
review_426593902,“Take express tickets to enjoy maximum rides”,"First we took normal ticket and entered into the transformer ride. It took us 80 minutes to get into the ride,again 60 minutes wasted in queue in jurassic park ride.To cover whole ride we then purchased express ticket for 50$ and we could able cover up maximum rides. So get an express ticket while in studio, otherwise you will probably waste you time in long queues.
",5,2016-10-10,October 2016,NoCountry,03
review_426534850,“Good day out”,"Great Attraction. You have plenty of options inside. The 6D ride and Waterworld were awesome. Rollercoasters and many adventures too.
",5,2016-10-09,September 2016,India,05
review_426528849,“Over all nice experience except so long waiting time”,"Its a small USS as compare to other places. If you want to enjoy all rides in limited time better to have express pass. Different verity of food available, slight expensive than outside. Transformer , Mummy, Roller coaster (Human) have so long waiting time. So if u don't have express pass try to be early in USS. As i waited more than an hour and 15 minutes for transformer and Roller coaster the mummy took around 40 minutes.
",4,2016-10-09,October 2016,Singapore,03
review_426512036,“Universal studios ”,"Family had a great time at Universal studios, Singapore. Plenty to see and do, well managed crowd control there were a lot of people there and didn't have to wait for more than 40 minutes for any ride. A must see on your trip to Singapore
",5,2016-10-09,October 2016,NoCountry,04
review_426363424,“Awesome experience!”,"I visited this place twice - with friends the first time and with kids the second time. Drinking fountains are everywhere so if you want to save some bucks, carry a bottle with you. It would be nice to purchase an express ticket so you don't have to queue for hours. If it's peak season however, the express tickets won't do any good. One day will not be enough to experience all the rides. If you are travelling with kids, make sure to ride the Transformer Ride, Jurassic Park Rapids Adventure, Madagascar: A Crate Adventure, and Shrek 4-D Adventure. Those are my kid's favorite!
",5,2016-10-09,July 2016,Philippines,03
review_426341062,“Weekday visit”,"It rained in the morning and cloudy all day. Lots of fun. Luckily the queue was not so long the day we went. Enjoyed all the rides particularly the 4D Shrek Show and Transformer ride.
",5,2016-10-09,October 2016,NoCountry,03
review_426259875,“Probably the best attraction in Singapore”,"If you are travelling with kids and young adults, this is a must see. Well organized, clean and safe place.Tickets are costly, we got a deal from klook and booked online in advance. It was a weekday and didn't opt for express pass. The maximum wait time for us was may be 40 minutes, but on an average 15-20 minutes if you are not opting for an express pass on a weekday. As we had 4 of us, it would have been another $120 to shell out, we thought we will not buy and shop with that instead!!The rides are excellent,please wear clothes and shoes which are water friendly as in many places you will get really wet and sometimes soaked. You may carry empty water bottles as there are many water dispensers to fill them up. For the elderly crowd, this may be a really tiring one as Singapore is a hot and humid place and some of the rides go really fast. There are plenty of food places around, if you are not a vegetarian then you wont find any issues with food. USS is a full day attraction and if you can spend a whole day here, I am sure you can cover all the rides and still have plenty of time to walk around for photo opportunities.
",5,2016-10-08,October 2016,India,04
review_425964538,“A bit disappointed ”,"Landed in Singapore in the morning and headed straight here after dropping our luggage off. Entrance was fairly swift and the place was certainly buzzing. But once inside the park, we very quickly found that the choice of white knuckle rides was fairly limited. Having been to Universal in Florida, was somewhat disappointed with the choice. The cyclone roller coaster had to be the highlight although quite a short ride. And the transformers 3d ride was up there as well. The lockers system was chaos and though free at some of the rides, they were an exorbitant $4 on other rides. Definitely left a sour taste as you are almost forced by the staff to use them, even when it isn't deemed necessary. Food wise we opted for Goldilocks for the Halal option. Standard fare fried chicken and fries. $50 and we were on our way again. At the end, a 40 min wait for a taxi from a very humid basement parking area. Cheap fare and the queue moved along swiftly but it was long. Still feel it's a must do attraction but don't expect it to be on par with the US or even Alton Towers etc
",3,2016-10-07,October 2016,NoCountry,03
review_425857274,“USS Singapore is Amazing!”,"It may not be as big as the one in US but hey, it doesnt lessens the fun experience. To get everything the easiest way you should be willing to empty your wallets! To get here rhe easiest way - Take the Cable car S$35 each two way. To get most of the rides and attractions - get the express pass. Dont be thrifty, you'll save time & energy. In order of Likeness: The Transformer The Jurassic Park The Canopy FlyerThe Puss in Boots Ride The Mummy Returns - beware w/ neck injuriesThe Waterworld The Shrek 4D film The Lights, Camera, Action by Steven Spielberg I am old so Im not a fun of rollercoaster rides. But for young ones u'll love the ff. The Cyclone The Human
",5,2016-10-07,September 2016,NoCountry,05
review_425832645,“Amazing experience”,"We went to universal studios for its halloween horror night, all the rides were open, and most of them took less than 5 minutes of waiting time. The haunted houses and forests, are one of the most surreal and amazing haunted houses I've ever been to.
",5,2016-10-07,October 2016,China,04
review_425830760,“Good but small”,"We came here on a Thursday right at the opening time and managed to complete the entire park with double rides on a few of the attractions by 6pm. It was good from that perspective and am glad that we didn't spend the extra cost of the express passes as the wait time for most rides was only about 20mins (some as short as 5mins with the longest being 1hr for the big roller coaster). Food and drinks are stupidly expensive so would suggest getting a day stamp and heading out to the Malaysian Hawker Food Street just outside the main gate to eat an the going back in.
",4,2016-10-07,October 2016,NoCountry,04
review_425752310,“Halloween Horror Night”,"This was my 5th visit to USS and the best yet. Despite the heat and the queues (which were bearable), the attractions were simply fantastic. The horror houses were so detailed and well acted and the overall atmosphere was so very well crafted.The top regular attractions were also open for business with queues less than a day time visit.My 13 year old son and I had one of the best nights of our lives.Just get through the initial queue and waiting around and you'll see how great it is.Fantastic. Typical Singapore.
",5,2016-10-06,October 2016,Australia,03
review_425708140,“Well worth a visit.”,"Having previously visited and not enjoyed Universal Studios in Osaka Japan we were rather reluctant to try Universal Singapore. Well how wrong we were…..Learning many lessons from Japan we pre-booked our Universal Express passes and luckily for us they made a massive difference to our enjoyment.Unfortunately our daughter was unwell the day we booked (the Universal Express pass is valid for 1 day only) however we called and asked for the day to be transferred and they happily obliged. Being centrally located we took an uber there from our apartment. There are many rides and attractions to immerse your self into and we did. Our ratbag is 10 and she went on all the rides, including the brilliant Battlestar Galactica Human vs Cylon, which comprises of two different roller coasters that are an absolute must do – we did them both multiple times.Another must is Transformers The Ride: The Ultimate 3D Battle – it is the ultimate, in fun.And the Lights, Camera, Action, Hosted by Steven Spielberg is waaaay more exciting than the Japan version, so much better…..be prepared, if you’re in the front row on the right hand side, you will get wet…Other rides that provide a thrill a minute are:Jurassic Park Rapids Adventure – you will get wet, but only slightly…Canopy Flyer – short but sweet.Revenge of the Mummy – best ride in the whole entire park, we went 4 times and would go again…Go to all the shows and events as they do not disappoint, at all.There are many differing varieties of food for all tastes and palates that are actually tasty and not the pre-cooked and packaged slop one would expect, for once.We would highly recommend Universal Singapore but only with the Express pass, you will save sooo much time queuing.
",5,2016-10-06,October 2016,NoCountry,04
review_425628418,“Highlight of the trip ”,"One of the compelling reasons to visit Singapore for a nine night holiday was to visit Universal I had visited the one in LA last year so call this a benchmark It did not disappoint Although smaller than LA it is perfectly formed and we went at opening time and although we bought front of line passes we held back and used the ordinary line until the crowds peaked around lunchWe then picked up some second rides using the front of line so well worth the extraI admit the Cylone ride on the battlestar galactic was the most full on I have ever ridden!We popped out to the Malasian food court for lunch and they hand stamp you to get back inMuch nicer food and cheap!
",5,2016-10-06,October 2016,NoCountry,06
review_425514387,“Better than LA Universal Studios ”,"This theme park is better than LA's. It's basically the same though there was less waiting in lines, the rides seemed to be faster and rougher than LA's.
",4,2016-10-06,September 2016,Australia,04
review_425502619,“So much fun”,"You can get cheaper tickets at the complex at Chinatown station. We paid $60 instead of $70. Take the mrt to harbour station and go to 3rd floor of vivo mall where you buy round trip tickets of the senosa express skytrain for $4. Great shows and rides at universal studios. As usual food/drinks are expensive. There's a casino there too if you're feeling lucky with free beverages.
",5,2016-10-06,October 2016,Canada,03
review_425498255,“Amazing place for all age people”,"It includes rides in 7D view,,horror rides,,water rides,,hollywood movies shows,,kids cartoons show,,and many more.Liked transformer ride,mummy returns ride,,most
",5,2016-10-06,October 2016,NoCountry,02
review_425492123,“Fantastic day out for the kids”,"Brilliant place for kids and adults alike. You can easily spend a day there, don't go on school holidays (Singapore's) or weekends sooo busy.
",5,2016-10-06,September 2016,Australia,03
review_425467137,“Express Pass Unlimited - best decisoion!”,"I had the best time, and the Express Pass Unlimited paid for itself many times over.I was able to beat most of the queues by entering via the Express / Priority line at the far left of the main entrance. Once you get through you go to the Guest Services office on the left to exchange your passes for wristbands which you can then display at the entrance to MOST of the rides to bypass the long queues .our maximum waiting time was no longer than 10-15 minutes where the 'normal' waiting time was about 90 -100 minutes.
",5,2016-10-05,November 2015,NoCountry,03
review_425466986,“Considerably fun. Worth a visit.”,"adult pricing can range from $55-$74/pax depending on where tickets are bought from. Pretty awesome theme park! Weekdays would definitely be recommended as queues are much shorter on such days. They added new rides from my last visit which was really cute. New rides we're themed from sesame street and puss in boots! Like the idea that lockers near the more exciting rides are available for free for certain periods of time. It also changes as according to the queue time. For example, the iconic red and blue roller coasters. Lockers we're initially free for the first 45mins. But later in the day, they we're free for the first 95 mins. This was pretty awesome for people who go in small groups. Less hassle and you don't need to exclude anyone to simply take care of the bags.
",3,2016-10-05,October 2016,Singapore,04
review_425455548,“Awesome Park”,"We enjoy so well the experiences here. I like the Transformers battle the most, awesome game. Also great are Ancient Egypt, Jura park, Shrek 4D Adventure,.ect. The show Wings Of Time is wonderful. The must place to visit when you come to Singapore.
",5,2016-10-05,April 2016,Vietnam,05
review_425434564,“Long queues”,"It's good but even weekdays have long queues which make it hard to do everything. We preferred Legoland Malaysia. Water world show is excessively loud, turn down the speakers we aren't hearing impaired. Show is the same one I saw in L.A. In 1998.
",3,2016-10-05,October 2016,NoCountry,02
review_425313149,“Family fun day out”,"We have been a regular at Universal Studio for the past 6 months. We decided to give ourselves a treat by getting season pass with fastpass. What a great value! Highly recommend to those who plan to do holiday in Singapore for the next few months. With season pass, we planned to visit and quickly go to the popular rides first when the park has just opened to avoid crowd. With season pass, you can get 20% rebates on most purchase you did in the park.
",4,2016-10-05,September 2016,Singapore,05
review_425308687,“Awesome - Express Pass Unlimited is a must!”,"We had the best time here yesterday, and the Express Pass Unlimited (x 4) paid for itself many times over. We were able to beat most of the queues by entering via the Express / Priority line at the far left of the main entrance. Once you get through you go to the Guest Services office on the left to exchange your passes for wristbands which you can then display at the entrance to MOST of the rides to bypass the long queues .our maximum waiting time was no longer than 10-15 minutes where the 'normal' waiting time was about 90 -100 minutes. Our favourite rides were Cylon, Human, Transformers and The Mummy. It was a really hot day (just for a change) and the Jurassic Park water ride was great for cooling down. The staff at each of the rides were enthusiastic and very helpful. Given how hot the temperature can get, I think the park would benefit from having some misting stations scattered around to let you cool down. KT's Bar had a happy hour from 1600-1800 with ice cold Tigers at 2 for $19. Excellent service....
",5,2016-10-05,October 2016,Australia,04
