0review_id,1review_title,2review_text,3review_rating,4review_date,5visit_date,6reviewer_country,7reviewer_level
review_341302321,“Great place to spend a full day with family!”,"We spent a full day here with a 7 month old baby. Initially we thought it might be hard to cover the place but it is so well managed and facilitated that you'll never know how time goes by. The rides are first class with some of them topping my all time favourite rides list (Transformers Ride and Revenge of the Mummy - DONT MISS!). I higly recommend buying an unlimited Universal Express pass if you are with family so that you dont spend half the time waiting in queues for the rides. Some queues can last upto 90mins! :)
",5,2016-01-19,November 2015,Australia,04
review_341289515,“Great for families!”,"My kids absolutely loved this place and so did we! We spend a whole day there, it's magical to say the least. It's very pricey but worth the money. There's many attractions, the queues are quite long which is why I would suggest spending the whole day so you can fit everything in. There's so many restaurants inside. If you're in Singapore you have to check it out, you definitely won't regret it!
",5,2016-01-19,August 2015,United Kingdom,04
review_341098578,“Good for family holiday”,"Well, it's universal studios! A bit pricey, but offer many attractions for all family member (except for under 5 yo I suppose).We went here on saturday 9 Jan 2016. We took MRT from esplanade st. to Vivo, but then the queue of Sentosa Express was so long even in 10am. We decided to take bus just outside vivo instead.All of attractions here were well maintained, with street performances here and there to add more fun. Spent whole day here. We can guess which attraction suit for which family member, except for Transformers (really not for little kids!). In afternoon the weather could get hot so don't forget to bring caps.There are many restaurant inside but the food was average. Tips: if you travel with family and stay in area near, like marina or orchard, you'd want to consider to take a cab instead of using public transport. The price difference is not significant plus you get there fast hassle free, maximizing your holiday.
",4,2016-01-18,January 2016,NoCountry,03
review_341092444,"“Camera, rolling...Action!”","An exciting place to see the huge sets created for the best of the Hollywood flicks! Rides are designed excellently. Lots of walking involved, proper shoes/footware is must. Take a camera to capture the adventure. The sets and ride in section of 'The Mummy', 'Sci-fi City', 'Transformers' are captivating!Avoid a public holiday as the crowding delays your turn and most rides have a waiting time of 30 min to over 60 min.
",5,2016-01-18,December 2015,India,04
review_340973169,“Very Interesting”,"The rides were abundant and exciting despite the park's small size. The Battlestar Galactica is a must-try. The park makes it convenient for all rides with safe storage for bags available throughout. Phototaking spots are quite creative. Shows were interesting and interactive, but I think they were more for children. The queues can be devastatingly long, so I suggest going on weekdays. I bought a season pass, so I go to USS very often. The rollercoasters still hook me in, but for people like me the other rides might become redundant.
",4,2016-01-18,January 2016,Vietnam,02
review_340967960,“Nice and cool”,"The park is good,and amazing if you go during the week end wil be alot of people , sugesstion go when weekday
",3,2016-01-18,October 2015,NoCountry,0
review_340936054,“Why wouldn't you visit! ”,"Take the moring, the afternoon.. A day.. Or whatever you can spare and visit Universal Studios. We had a blast! We laughed, ate, rode rides and felt like kids enjoying everything Universal Studios had to offer.
",5,2016-01-18,January 2016,Canada,06
review_340925588,"“Universal Studios Singapore, from a Filipino back packer”","When visiting Singapore for the first time, you should include Universal Studios to your list. It is a great place to visit especially for families.Be sure to check the time table on the maps as there are street performances that are a must-see. It's okay if you won't be able to watch all of them since other performances overlaps with others. So just pick the ones the you would like to watch.Another good thing about USS is that upon purchasing a ticket online, we were able to get food and shopping discounts.
",5,2016-01-18,May 2015,Philippines,02
review_340917788,"“Two times now, and won’t be a third”","I’ve been to Universal Studios Sentosa twice now, both times with my three kids. My first visit was back in 2011 and more recently in November 2015. And both times I really didn’t enjoy it.I love theme parks, and have visited many Disney parks around the world, and also rate the theme parks on Queensland’s Gold Coast quite highly. But Universal Studios just doesn’t cut the mustard.Firstly, there are too many dud rides (like the terrible and outdated Madagascar Ride :O). And then there are just the inexplicable attractions taking up space (like the rock climbing at Jurassic Park). And then there are restrictions on many, many rides that prevented my (tall-for-his-age) 7 year old from enjoying his day. To top it all off, the queues were horrendous both times I visited.And, like I said… I love theme parks so don’t object to queues. But the ride-design should be smart enough to handle the crowds, and these rides are largely just poorly designed.The undoubted highlight was the Transformer Ride… it was extremely clever, totally unique and bizarrely thrilling.
",3,2016-01-18,November 2015,Australia,06
review_340858189,“Awesome Fun”,"I was with my bunch of friends and it was awesome fun. Loved all the rides and we spent the entire day in this attraction.Must Visit for all age groups.
",5,2016-01-17,January 2016,Thailand,06
review_340853263,“Visti during Christmas season”,"Have been to USS a couple of times with different groups of people (colleagues and family). The kids just love the rides and they can go on and on. Spend the whole there taking rides and photos. There will be different themes for different holidays.
",5,2016-01-17,December 2015,NoCountry,03
review_340851423,“My Daughter enjoyed it very much”,"Plenty of attraction, kids would love it. My daughter wants to go back again, all attractions were so wonderful and knowledgeable.
",5,2016-01-17,December 2015,NoCountry,03
review_340824237,“Fantastic day out”,"I was very excited to be able to go to universal studios, and the park did not disappoint. While there are really only 2 roller coasters for the thrill seekers out there, there are still plenty of rides and shows to keep yOu entertained throughout the day. I loved the transformers ride, as well as puss in boots and the mummy (even though the mummy ride broke down and we were stuck for about an hour in the queue). Food prices at Universal were not too expensive so I was pleasantly surprised. One tip I do have when you are going on the mummy or the battle star galactica coasters is to take at least $6 with you in your pocket, as you need to put your belongings in a locker and if you exceed the free period you will need to pay to open the locker again - which is very difficult if all of your money is inside it.
",5,2016-01-17,January 2016,Australia,03
review_340804469,“Average”,"I visited USS yesterday with my mom as we are on holidays in Singapore. I was a bit disappointed , as this park is much smaller than Universal Studios California. We had finished all we wanted to do in about 4 hours. Probably worth a visit if you are visiting with children/teenagers but does not compare to its American counterpart.
",3,2016-01-17,January 2016,Australia,03
review_340770999,“This is Fun place”,"Just go.If you have been to Disneyland, Universal Studio,Florida, so you know how fun it is to be in amusement park. This is amusement park, how can it not convince you? The rides are fun, the place is beautiful decorated and yes, my money cries a river when I wanted to buy those souvenirs but I had fun and I was alone.
",5,2016-01-17,November 2015,Malaysia,05
review_340688902,“An interesting theme park.”,"Maybe it is just me but it seems like it is a bit dated. They could make use of more repairs and maintenance, it is after all the tropics.The rides were great i should and being there on a wednesday morning, the queuing was not bad. We did not have the express ticket but we were able to see all the attractions. I have to say, in 6 hours time though. Needless to say, we planned already for the whole day to spend here. So no problem. if you are short of time and deep pockets, then buy the express ticket as it is worth it. The best ride is the Egytian Mummy in the dark. Was really scary and heart pounding. For the thrill seekers, take the galactica.... wow !!
",4,2016-01-17,January 2016,The Netherlands,06
review_340593307,“Enough to have fun for a whole day”,"The park worth what it costs because of all the attractions you can find, despite is not as large as the american's parks you will find enough to have a great day with your couple or family. You will find lot of souvenir shops and restaurants. My favorite ride was the Mummy. Have to say that queues were fair and the parade was much fun. I really recommend to try it.
",4,2016-01-16,March 2015,Mexico,05
review_340589751,“Bday Trip”,"An amazing place to have fun and chill. With lots of amzing rides ro offer. My gf and I enjoyed much the transformers ride with 3d effects. Awesome! There are too many amazing fun treats for tourist at the studio. Worth the time and experience as well with amazing service from the crews. Though waiting line is tough!:)
",5,2016-01-16,May 2015,NoCountry,02
review_340570947,“Buy multi visit pass for better value”,"We visit Singapore frequently. Last time, instead of going to other attractions, we decided to just go to the universal studio only. We enquired and found out that the studio had half year pass available then, costed us around 100 dollars each. Since, we were there in Singapore for 10 days, if we had visited the studio even just twice, the pass had given us better value compare to buying any other type of tickets. You would not believe, we visited the studio four times during that visit, certainly, not for the whole day every time, but for a few hours each time and did most of the rides, including ride the movie, etc. Note: The food is very expensive in the studio. We went outside for a little while and had lunch in the food court, just next to the universal studio and then went back into the attraction.
",5,2016-01-16,July 2015,Australia,04
review_340519308,"“Very good , but not comparable with the one in California”","It's very good , if you haven't visited the main one in California .Most of the attractions are a copy version but some very good ones are missing .Because of the site being smaller , longer queues are expected .
",3,2016-01-16,November 2015,NoCountry,03
review_340494329,“More for kids”,"Visited this week and enjoyed it but it is geared more for children. There are two big roller coasters with ling queues - so you you be better buying the express tickets. The mummy ride wasn't too bad but boring. Good food outlets. No comparison to the one in Florida
",3,2016-01-16,January 2016,United Kingdom,03
review_340411807,“great for family”,"excellent for families with kids of all ages, but not all rides are suitable for children below 92cm, children between 92cm - 122 cm must be accompanied by a supervising companion, universal studio is a must if you are visiting singapore. and you must expect to spend the whole day here if you are looking to go on most or if not all the rides as you could be spending a lot of time queing up on a busy day.
",5,2016-01-16,January 2016,Indonesia,02
review_340411035,“Fantabulous...”,"Wer else u could hv fun if not universal studios...Amazing park requires one full day to exprnc all d rides..Ours was durg vacation tym so der was a huge rush...But d decor s awsm... Transformer ride s must...
",5,2016-01-16,December 2015,NoCountry,04
review_340352198,“Trip to Universal Studios-Singapore”,"Visited Universal Studios - Singapore with family. It was an unforgettable experience for all of us. The Transformers ride, Jurassic Park Rapids Adventure, Shrek - 4D and Revenge of the Mummy are some of the rides that are not to be missed. Be prepared for long queues (unless you have an express ticket) but the rides are worth the wait.
",5,2016-01-15,January 2016,India,0
review_340344186,“Better than LA's”,"This universal is better than the one in LA. So I recommend that you spend at least one day here. We went on the 4th of January and it was not that busy. The most we waited for anything was 30min. No need for fast pass if you go out of season.
",5,2016-01-15,January 2016,NoCountry,02
review_340339376,“Fun and Excitement”,"I've been to a Universal Studio, maybe 3 to 4 times in the United States, its almost all the same, always FUN and Excitement, i rode on the Transformers twice considering my age, i won't say hahaha
",5,2016-01-15,February 2015,Philippines,06
review_340335771,“One full day ! ”,"This was our first visit to universal studios and it was amazing! My kid was 11 months old when we were there.There were seven zones one after the other . We entered at Madagascar as we had kids with us. We took two rides.King Julian's beach party-go-round : This had no restriction. A mild ride (merry go round ) and my kid enjoyed this a lot. Madagascar - A crate adventure : This had a height restriction and my kid was not allowed here. So we went separately. It was a boat-ride with Madagascar characters all over the ride. Far far away :The only thing we saw here was shrek 4D adventure . The quality of 4D movie was awesome. Lost world :There were 4 rides here but we picked two as we had to take turns for rides to take care of our little one. Canopy flyer : This ride was good . Our legs hanging down, we take a speed ride in an open rider. Nothing to be afraid about this. We do not feel any giddiness. Jurassic park rapid adventure : This is a water ride . We go by in six-seater tubes . Tube goes in a small canal all through. Some special effects for some time with lights off and dinosaur sounds . At the end, we will be taken to certain height and there will be a sudden drop (not to be so afraid though) . Scifi city:Transformers ride : Best of all the rides in universal studios. We sat in a car like thing which is called evac. The plot goes like this. Optimus prime tries to protect us from decepticons . Decepticons try to damage evac and kill us. This is a 3D ride and we see all the characters through out the ride. We didn't feel the ups and downs in the evac as we were thrilled by the concept. There was another roller coaster too which was under construction in October 2014.We met some characters of transformers live on the streets. We took photographs with Optimus prime, a huge transformer .Ancient Egypt:Revenge of the mummy : This was a dark ride with so many turns. It was the dangerous ride of all. They click a picture of us inside the ride . Not recommended for patients and pregnants and small children . There was a ride called treasure hunters too! But we didn't do it. New York :Lights, camera , action : Its a fabulous show presented by The world famous director Steven Spielberg . He made a brilliant attempt to exhibit the real action behind the screen.Hollywood:Sesame Street: We took our kid here. It was a train ride with animations of sphagetti and characters. It was pleasant. Mels Dinettes: Splendid dance performance by the group.When we were done with all this, we had a surprise waiting on the streets: CHARLIE CHAPLIN . Yeah and he was splendid! We clicked pictures with him. Note : Avoid weekends as it is very crowded. You can take express pass to directly go without any waiting . It costs extra 20$ for all the rides.
",5,2016-01-15,October 2015,India,05
review_340330366,“Amazing day ”,"Awesome day, we have a 15 and 8 year old and they both had a great day, the rides are excellent. The park isn't huge so it's easy to get around without walking forever, but big enough not to feel crowded, food is good with wide choice and prices are good. We stayed at the Swissotel and caught a taxi, only $8, much better than the transfers. The park accepts visa and MasterCard, so no need to carry heaps of cash.You cannot take bags or items in your pocket on the roller coasters, but lockers are next to them, and they are free for 45 minutes. Definitely buy the express pass, you will be glad when you do.
",5,2016-01-15,January 2016,Australia,04
review_340183383,“Plan Well for A Maximum Fun”,"I went to Universal Studio Singapore on my 2nd day in the island. Since I brought my 3 kids (11yo - 10yo - 7yo) so I've made a little research through the internet on do's and don'ts for a maximum fun. And as I experienced it myself, I'd like to share it with you all.* It is more comfortable to go there when the peak season is over. And if possible, go there on weekdays. Avoid weekends, although you'll miss the parades & fireworks that only appears on Saturday.* Buy tickets online for time saving and sometimes you can get special discount.* Wear comfortable clothes since it is very hot & humid. Buckled sandals are better than loose sandals or shoes, since there are some attractions that can make you wet from head to toe.* Go there as soon as the park is open at 10am.* Don't forget to take the map and the schedule at the park entrance, so you won't miss the show & character meet & greet. The schedule is different from time to time.* Rides the favorite attractions first: Transformers, Battlestar Galactica (Human or Cylon), Revenge of the Mummy, Jurassic Park Rapid Adventure, Waterworld (show). As for me and my kids, first we ride Transformers at Sci-Fi City. Although it's already low season but the queuing time still takes about 40 minutes. But the ride was worth it!* If you want to skip regular queues, buy Universal Express or Universal Express Unlimited.* Drink lots of water to stay hydrated.* Stay at nearby hotels at Sentosa if you want to spend a lot of time visiting most of attractions at Resort World Sentosa (Universal Studio, S.E.A Aquarium, Adventure Cove Waterpark, Trick Eye Museum, Madame Tussaud, etc) for time & energy saving.
",4,2016-01-15,January 2016,Indonesia,04
review_340165283,“Great day out”,"We paid extra for the express tickets to avoid queuing up. This meant we were able to go on lots of the rides and see the various shows otherwise the queues would have had a 30 minute- 60minute wait.We arrived at 9am and stayed until closing at 7pm.
",4,2016-01-15,January 2016,NoCountry,03
review_340160061,“World of entertainment”,"Loved the roller coasters , artificial snow, all the Disney characters , specially the dinosaur world and the water ride it was simply awesome .. I won't mind going on it even hundred times. Best time to visit would be for Christmas to experience the night beautiful fire works.
",5,2016-01-15,December 2015,NoCountry,04
review_340157414,“Highlight of the trip!”,"Out of this world and lost for words! Despite the on and off torrential rain, we had the most amazing time of our entire trip! After visiting Universal Studios in California many years ago, I enjoyed this one even better. There are some rides unique to Singapore and it seems better planned (it's newer) and can't rave enough about the rides, various things to see and buy. We enjoyed the Christmas theme still running on New Year's Day. One day wasn't enough once you take in queue times, most rides had a one hour queue time...a few had over 2 hours. If you're only there a day, pay the extra for the express access to rides (no queueing). Rides like The Mummy and Jurassic Park Rapidf had enormous queues. Entrance was included in our SIA Holiday Stop Over package. We are already discussing our return trip to Universal Studios Singapore!!!!
",5,2016-01-15,January 2016,NoCountry,06
review_340147491,“Wow....”,"If you are a movie buff and want to explore behind the scenes of world of cinema, this place is for you. It has got attractions for all ages. Transformers (must see), Sesame Street, Return of the Mummy, Jurassic Park etc. are few of the many attractions in this Universal Studio. Seven Spielberg’s directed Light ,Camera and Sound will take you to the world of special effects. To add to these, there are some breathtaking roller coasters. This is small compared to Universal Studios in Orlando, Florida. Nevertheless, it is a whole-day amazing experience for the movie-lovers.
",5,2016-01-15,December 2015,India,05
review_340147363,“Amazing ”,"Took both kids there today, 3 yr and 12 - Both had an amazing time with plenty of rides to entertain them for a full day- my Hubby also was very excited with the rides. It was a Friday - not overly busy however we felt so sorry for the people without an express pass - they were still waiting up to 40- 50 min for each ride we didn't have to wait more than 3 minutes - was a great investment - make sure you purchase one before you go - just call the main office and they will go through it all with you from home 
",5,2016-01-15,January 2016,NoCountry,03
review_340135856,“Awesome”,"One of the best experience of my life. Amazing rides, specially Transformers and Shrek. Will visit Singapore again just for Universal Studios
",5,2016-01-14,January 2016,India,02
review_340125198,“tired but having fun...”,"open hour on holiday time (last Dec 14, 2015) 10 - 21 pm.. If you bring children: Can rent stroller (for 1 kids or tandem for 2 kids)just bring drinking bottle (free tap water in every attraction)should check the minimum height for childrenbring additional battery for documenting your journeytry the face painting (starts from 10 SGD) or caricature painting
",5,2016-01-14,December 2015,NoCountry,04
review_340123202,“Good Fun”,"There are several rides and activities and shows here and its a good day out for kids and adults alike. very good roller coasters. the transformers ride is fantastic. highly recommend. The Lost world water ride is excellent.
",5,2016-01-14,December 2015,China,03
review_340106617,“rich experiences”,"if you go to singapore, it is a must to visit this park.great for couples and family.It has many parts of the fantasy world inside.if you like roller coaster, maybe it is not the best in the world, but worth a ride.if you dont like roller coaster, you can go around and enjoy many shows like street dance, 4D cinema, and realistic cinema from spielberg.I missed the water world because the mist.the transformer ride is the most wanted in this park, so it will take a while to queue. if you go there in holiday season, maybe the queue long will be around 2 hours.overall the park is excellent to try if you want to relieve stress and just having fun.1 day visit is very recommended for this park.
",5,2016-01-14,September 2015,NoCountry,01
review_340045149,“Highlight of our trip”,"Out of this world! Lost for words, all I can say is that its a must to spend the entire day here. We bought express passes which were definitely worth it. Can easily spend 8 hours here and still only get to experience each attraction once. So much to do and it's definitely got something for everyone,
",5,2016-01-14,December 2015,South Africa,05
review_339928169,“Popular small park”,"Went in Jan 2016, pre purchased tickets and express passes the day before going. Opens at 10am the more popular rides eg the mummy, Battlestar Galactica and Jurassic park have long lines up to 90min wait. An express pass negates that waiting the longest we waited was 10mins for a ride. It is nicely presented did see some characters, minions,woody wood pecker, Frankenstein,Betty bop and Marolyn Munro and a life size transformer. Food is theme park prices there is plenty of variety.
",4,2016-01-14,January 2016,Australia,06
review_339917463,“Not as big as Florida”,"The heat & humidity are against you at this resort but they do try to overcome some of the problems by queuing inside with fans/air conditioning going.
",4,2016-01-14,January 2016,NoCountry,04
review_339866154,“amazing universal studio....”,"Went the first week of January and it was quiet and a great day out for all the family. Impressed as to how much they have packed into a small space without it feeling cramped.I would definitely recommend this park to all families because of how easy it is to move around the theme park and the rides are much more thought out and creative in terms of the themes used the ride. A great example is the Jurassic park Water ride. The Jurassic park ride compared to any other log flume ride in the world is so much more entertaining, exciting and extravagant. The rides in general are much more unique. We went there at the start of this year and the lines didn't have that long of a wait time. I do recommend you get the superpass to avoid massive lines.
",5,2016-01-13,January 2016,NoCountry,02
review_339858487,“Great Theme Park for the Family”,"Situated at the Sentosa Entertainment Complex, getting to the Universal Studios was a breeze. Be warned, leaving Sentosa Island at peak hours can mean waiting at the taxi stand for a long time!Even though the park itself is rather compact, it is much better organised than a lot of the other ones in Asia. The different areas are well marked, and one can cut through some of them easily (especially when travelling with your children, or when the weather turns foul).The rides are suited for all ages with some height restrictions imposed on the faster/scarier ones. If you can afford it or travelling with young children, go for the Fast Pass, the money is well worth it.
",5,2016-01-13,October 2015,NoCountry,06
review_339844107,“We had a ball!”,"Love the shows. The best ride is the transformers 3D ride! All in all we had a great time and would love to take the grand children with us next time so we can watch them have as much fun as we did!
",5,2016-01-13,January 2016,Australia,03
review_339828286,“Universal Studios Sentosa - Magical !”,"Great place to chill out for both kids and adults.Kids will love the park. Transformers virtual reality ride is awesome. Water raft adventure is adrenalin packed.Need a full day to explore the whole resort.
",5,2016-01-13,July 2015,United Arab Emirates,03
review_339823848,“Great day out”,"We arranged a one way transfer and tickets to Universal Studios at home before we left for Singapore. There was plenty to see and do. Even though we had a very wet day there, apart from the big roller coaster rides, we found most things were under cover and we still enjoyed the day immensely. We had a crate adventure which was a river boat ride with Alex Marty, Gloria, and Melvin. My daughter and Husband took the Puss In Boots’ Giant Journey suspended coaster ride and even though they got saturated (due to the rain) loved it. We walk down the Hollywood Boulevard and browsed through the stores. We also enjoyed the 4D Shrek Movie Adventure. We left by taxi and even though there was a long queue, it was very orderly and taxis came quite frequently. We took the short drive to Vivo City ( A hugh Shopping Centre) which you can easily walk to from Sentosa Island. There was also the MTR (Train) or Bus that could have been taken. We had a great day out.
",4,2016-01-13,January 2016,Australia,04
review_339822201,“feels like in the real movie!”,"best indoor and outdoor rollercoasters! great environment, you can meet a lot of the characters such as sesame streets' Elmo, cookie monster, etc. Battlestar Galactica's two roller coasters are the best roller coaster ride here!
",5,2016-01-13,March 2015,Malaysia,05
review_339821646,“Fantastic day out”,"I really enjoyed this park, I have been to many parks but found this to have been very well laid out and easy to navigate to enjoy all the different rides and areas. We arrived early and there were no lines but as the morning progressed some of the lines were up to an hour long. I had pre purchased the ""fast pass"" and this was money really well spent. My kids had an absolute ball! Would definitely recommend it!
",4,2016-01-13,January 2016,South Africa,03
review_339812319,“Best Place to Spend your Day in Singapore.”,"Sentosa Island has become more exciting with Universal Studios. You can't miss this one if you are planning a Vacation in Singapore. Try to reach early so that you don't miss any of the rides. And if you can afford the Universal Express Pass, then surely you are not standing in any queues.
",5,2016-01-13,January 2016,India,04
review_339804748,“Ok not great”,"Took my 7 and 10 year old boys. I thought the basic ticket prices were quite reasonable but the express ticket prices were $150 for the 3 of us. Expensive ! But... There was no way I wanted to spend an hour queuing for a 5 minute ride. Anyway it turns out that neither of the boys wanted to go on any roller coasters or do the transformers ride but even the less exciting rides had long queues. There was one ride that looked good in Jurassic park that we could not use it for so was disappointed and so we didn't bother as the queue was 30 mins. Other than that park was smaller than I expected, and had less rides than I expected and I certainly would not go to a theme park again. Waterworld show almost made up for the expense- it was excellent !!!
",3,2016-01-13,January 2016,NoCountry,02
review_339804377,“A great day out!”,"We only had one full day in Singapore and my husband and I decided to hit up Universal Studios to round off our trip in Asia. It was great fun! Tickets were $74 Singapore dollars +$50 Singapore dollars for the universal express pass, which lets you skip rides an unlimited amount of times (as opposed to the express pass for $30 which lets you skip queues once per ride). Despite being the quiet period (January, once everyone is back at work and school), we found the universal express pass well worth the extra money. The best rides of the park are Transformers 4D ride (by far!), the Cyclone half of the BattleStar Galactica roller coaster, the Mummy Crate ride (although don't waste your life queuing up for the Mummy ""Treasure Hunt"" ride!) and the Jurassic Park rapid river ride. All were good fun! The food at Universals Studio was average but I guess that's normal at theme parks. A good day of fun! Getting there is really easy but a bit of a walk from the train station.
",5,2016-01-13,January 2016,Australia,04
review_339796570,"“Amazing place with family, friends or even if you want to explore alone”","One of the best happening places BUT PLEASE DO NOT GO ON A WEEKEND if you are a tourist in Singapore, select a weekday as you are there to enjoy the rides and not queue up and waste time. There are two large roller coasters and beware of that. My wife and friend whisked me in a ride called Mummy which was equally fun but in dark light. The kids had tons of fun too and the food court is quite good with reasonable options. Must visit and plan a full day.
",5,2016-01-13,October 2015,India,04
review_339785994,“My Visit to Universal Studios. ”,"It's an Excellent place to enjoy with your family. For few rides the waiting time is around 1 hour which is tiring but once you take ride the feeling goes away quickly.One has the option for quick rides with a VIP ticket which costs more. The 4D rides coupled with movies is an excellent fun. It's a complete Mini Hollywood with everything planned with perfection. Sesame Street Show Live was Real Awesome.Must see place for visitors.
",5,2016-01-13,January 2016,NoCountry,05
review_339778631,“Nothing overly special”,"This is colloquially known as Asia's #1 theme park - which it probably is - although some peoples' views may differ. It is a super small park and you should be able to go on just about every ride in as little as 3 hours on an off peak day. The park is great for solo travelers as you don't have to wait as long on some rides and won't need a pass to jump the queue.There are only a couple of thrill rides and roller coasters for those thrill seekers and is probably a more family oriented park. The best roller coaster is the blue Battlestar Galactica ride. The Jurassic Park Rapids would have to be one of the best rapid rides you have gone on, it is themed well and you almost feel you're in the movies. The Mummy ride is really exciting - although quite short in duration - and the Transformers ride definitely wakes you up. You get a great view of Singapore and the docks from the new Puss and Boots ride, but the ride itself isn't the worst but is more for younger families, same with the Jurassic Park sky way. The Madagascar boat ride is also great for young children, and the little Shrek roller coaster too.Like just about every theme park in the world, it is not smart to come here on peak days, as cues for rides can be longer than an hour and you will only end up going on 4 rides for the whole day. Even the access pass to jump the queue can be long, but obviously not as long so if you do go when it is holidays it is wise to get the pass. Overall, Universal Singapore isn't too cheap (around $70 Singapore dollar) considering its size and number of thrill rides. But if you like theme parks it still good to go but you probably wouldn't rush back once you have been. So, nothing overly special, recommend coming on an off peak day and personally I wouldn't even consider going during School Holidays.
",3,2016-01-13,January 2016,Australia,06
review_339774385,“Don't go without the express pass”,"This place is great for family and friends. The atmosphere from when you enter the gate is excitement and that's what i got most out of the visit. Even though it was a rainy day, the staff were helpful and all the rides were open. Having said that, there is at least an hour wait for all rides. Going without the express pass is madness if you don't value your time. Most of the big boys rides were an hour and a half wait and only go for less than a 60 seconds. All in all great positive experience but definitely would not feel the same if i had paid for just a standard ticket.
",4,2016-01-13,January 2016,NoCountry,01
review_339740661,"“Had an awesome Fright night, adventure!!!”","Well organised, fabulous shows......... Some fabulous restaurants, in the area. Sentosa Island is a beautiful place to tour during the day, but it can get incredibly hot, so bring plenty of liquids.
",4,2016-01-13,October 2015,United Kingdom,03
